,CIK,Company Name,Form Type,Date Filed,Filename,Is Loan Agreement
28,1000694,NOVAVAX INC,8-K,2020-08-05,https://www.sec.gov/Archives/edgar/data/1000694/0001104659-20-090911.txt,False
29,1000694,NOVAVAX INC,8-K,2020-08-10,https://www.sec.gov/Archives/edgar/data/1000694/0001104659-20-092855.txt,False
30,1000694,NOVAVAX INC,8-K,2020-08-11,https://www.sec.gov/Archives/edgar/data/1000694/0001104659-20-093287.txt,False
31,1000694,NOVAVAX INC,8-K,2020-09-10,https://www.sec.gov/Archives/edgar/data/1000694/0001104659-20-103741.txt,False
32,1000694,NOVAVAX INC,8-K,2020-09-15,https://www.sec.gov/Archives/edgar/data/1000694/0001104659-20-105266.txt,False
33,1000697,WATERS CORP /DE/,8-K,2020-07-15,https://www.sec.gov/Archives/edgar/data/1000697/0001193125-20-193139.txt,False
34,1000697,WATERS CORP /DE/,8-K,2020-07-28,https://www.sec.gov/Archives/edgar/data/1000697/0001193125-20-200407.txt,False
35,1000697,WATERS CORP /DE/,8-K,2020-08-17,https://www.sec.gov/Archives/edgar/data/1000697/0001193125-20-222162.txt,False
36,1000753,"INSPERITY, INC.",8-K,2020-08-03,https://www.sec.gov/Archives/edgar/data/1000753/0001000753-20-000039.txt,False
37,1001082,DISH Network CORP,8-K,2020-07-01,https://www.sec.gov/Archives/edgar/data/1001082/0001104659-20-079700.txt,False
38,1001082,DISH Network CORP,8-K,2020-07-01,https://www.sec.gov/Archives/edgar/data/1001082/0001104659-20-079790.txt,False
39,1001115,GEOSPACE TECHNOLOGIES CORP,8-K,2020-07-02,https://www.sec.gov/Archives/edgar/data/1001115/0001193125-20-186922.txt,False
40,1001115,GEOSPACE TECHNOLOGIES CORP,8-K,2020-07-22,https://www.sec.gov/Archives/edgar/data/1001115/0001193125-20-197028.txt,False
41,1001115,GEOSPACE TECHNOLOGIES CORP,8-K,2020-08-07,https://www.sec.gov/Archives/edgar/data/1001115/0001193125-20-212614.txt,False
42,1001115,GEOSPACE TECHNOLOGIES CORP,8-K,2020-08-11,https://www.sec.gov/Archives/edgar/data/1001115/0001193125-20-216388.txt,False
43,1001171,BROADWAY FINANCIAL CORP \DE\,8-K,2020-08-04,https://www.sec.gov/Archives/edgar/data/1001171/0001104659-20-090188.txt,False
44,1001171,BROADWAY FINANCIAL CORP \DE\,8-K,2020-08-24,https://www.sec.gov/Archives/edgar/data/1001171/0001104659-20-097959.txt,False
45,1001171,BROADWAY FINANCIAL CORP \DE\,8-K,2020-08-26,https://www.sec.gov/Archives/edgar/data/1001171/0001104659-20-098621.txt,False
46,100122,TUCSON ELECTRIC POWER CO,8-K,2020-08-10,https://www.sec.gov/Archives/edgar/data/100122/0000100122-20-000026.txt,False
47,100122,TUCSON ELECTRIC POWER CO,8-K,2020-09-25,https://www.sec.gov/Archives/edgar/data/100122/0000100122-20-000028.txt,False
48,1001233,"SANGAMO THERAPEUTICS, INC",8-K,2020-07-30,https://www.sec.gov/Archives/edgar/data/1001233/0001628280-20-011013.txt,False
49,1001233,"SANGAMO THERAPEUTICS, INC",8-K,2020-08-05,https://www.sec.gov/Archives/edgar/data/1001233/0001628280-20-011796.txt,False
50,1001233,"SANGAMO THERAPEUTICS, INC",8-K,2020-09-14,https://www.sec.gov/Archives/edgar/data/1001233/0001628280-20-013516.txt,False
51,1001250,ESTEE LAUDER COMPANIES INC,8-K,2020-08-20,https://www.sec.gov/Archives/edgar/data/1001250/0001001250-20-000054.txt,False
52,1001258,ASTA FUNDING INC,8-K,2020-09-18,https://www.sec.gov/Archives/edgar/data/1001258/0001437749-20-019896.txt,False
53,1001258,ASTA FUNDING INC,8-K,2020-09-25,https://www.sec.gov/Archives/edgar/data/1001258/0001437749-20-020251.txt,False
54,1001258,ASTA FUNDING INC,8-K,2020-09-29,https://www.sec.gov/Archives/edgar/data/1001258/0001437749-20-020414.txt,False
55,1001316,"TG THERAPEUTICS, INC.",8-K,2020-08-10,https://www.sec.gov/Archives/edgar/data/1001316/0001104659-20-092406.txt,False
56,1001385,NORTHWEST PIPE CO,8-K,2020-07-10,https://www.sec.gov/Archives/edgar/data/1001385/0001437749-20-014964.txt,False
57,1001385,NORTHWEST PIPE CO,8-K,2020-08-04,https://www.sec.gov/Archives/edgar/data/1001385/0001437749-20-016488.txt,False
58,1001463,"Acacia Diversified Holdings, Inc.",8-K,2020-08-06,https://www.sec.gov/Archives/edgar/data/1001463/0001185185-20-001072.txt,False
59,1001601,"MGT CAPITAL INVESTMENTS, INC.",8-K,2020-07-02,https://www.sec.gov/Archives/edgar/data/1001601/0001493152-20-012517.txt,False
60,1001838,SOUTHERN COPPER CORP/,8-K,2020-07-28,https://www.sec.gov/Archives/edgar/data/1001838/0001104659-20-087141.txt,False
61,1001838,SOUTHERN COPPER CORP/,8-K,2020-07-28,https://www.sec.gov/Archives/edgar/data/1001838/0001104659-20-087427.txt,False
62,1001902,INTEVAC INC,8-K,2020-07-27,https://www.sec.gov/Archives/edgar/data/1001902/0001193125-20-199662.txt,False
63,1001907,ASTROTECH Corp,8-K,2020-07-02,https://www.sec.gov/Archives/edgar/data/1001907/0001564590-20-031627.txt,False
64,1001907,ASTROTECH Corp,8-K,2020-08-26,https://www.sec.gov/Archives/edgar/data/1001907/0001564590-20-041254.txt,False
65,1001907,ASTROTECH Corp,8-K,2020-09-08,https://www.sec.gov/Archives/edgar/data/1001907/0001564590-20-042795.txt,False
66,1001907,ASTROTECH Corp,8-K,2020-09-10,https://www.sec.gov/Archives/edgar/data/1001907/0001564590-20-043079.txt,False
67,1001907,ASTROTECH Corp,8-K,2020-09-14,https://www.sec.gov/Archives/edgar/data/1001907/0001564590-20-043428.txt,False
68,1002047,"NetApp, Inc.",8-K,2020-08-26,https://www.sec.gov/Archives/edgar/data/1002047/0001564590-20-041346.txt,False
69,1002047,"NetApp, Inc.",8-K,2020-09-16,https://www.sec.gov/Archives/edgar/data/1002047/0001564590-20-043710.txt,False
70,1002047,"NetApp, Inc.",8-K,2020-09-24,https://www.sec.gov/Archives/edgar/data/1002047/0001564590-20-044512.txt,False
71,1002135,WESTELL TECHNOLOGIES INC,8-K,2020-07-10,https://www.sec.gov/Archives/edgar/data/1002135/0001002135-20-000029.txt,False
72,1002135,WESTELL TECHNOLOGIES INC,8-K,2020-08-03,https://www.sec.gov/Archives/edgar/data/1002135/0001002135-20-000051.txt,False
73,1002135,WESTELL TECHNOLOGIES INC,8-K,2020-08-14,https://www.sec.gov/Archives/edgar/data/1002135/0001002135-20-000072.txt,False
74,1002135,WESTELL TECHNOLOGIES INC,8-K,2020-09-29,https://www.sec.gov/Archives/edgar/data/1002135/0001002135-20-000077.txt,False
75,1002517,"Nuance Communications, Inc.",8-K,2020-08-05,https://www.sec.gov/Archives/edgar/data/1002517/0001002517-20-000043.txt,False
76,1002517,"Nuance Communications, Inc.",8-K,2020-08-05,https://www.sec.gov/Archives/edgar/data/1002517/0001193125-20-210620.txt,True
77,1002590,"STAR GROUP, L.P.",8-K,2020-07-16,https://www.sec.gov/Archives/edgar/data/1002590/0001171843-20-004994.txt,False
78,1002590,"STAR GROUP, L.P.",8-K,2020-08-03,https://www.sec.gov/Archives/edgar/data/1002590/0001171843-20-005467.txt,False
79,1002590,"STAR GROUP, L.P.",8-K,2020-08-21,https://www.sec.gov/Archives/edgar/data/1002590/0001564590-20-040954.txt,False
80,1002638,OPEN TEXT CORP,8-K,2020-08-06,https://www.sec.gov/Archives/edgar/data/1002638/0001002638-20-000024.txt,False
81,1002638,OPEN TEXT CORP,8-K,2020-08-14,https://www.sec.gov/Archives/edgar/data/1002638/0001002638-20-000030.txt,False
82,1002638,OPEN TEXT CORP,8-K,2020-09-14,https://www.sec.gov/Archives/edgar/data/1002638/0001002638-20-000034.txt,False
83,1002910,AMEREN CORP,8-K,2020-08-06,https://www.sec.gov/Archives/edgar/data/1002910/0001628280-20-011995.txt,False
84,1002910,AMEREN CORP,8-K,2020-09-18,https://www.sec.gov/Archives/edgar/data/1002910/0001193125-20-249199.txt,False
85,1002910,AMEREN CORP,8-K,2020-09-28,https://www.sec.gov/Archives/edgar/data/1002910/0001193125-20-255601.txt,False
86,1003078,MSC INDUSTRIAL DIRECT CO INC,8-K,2020-07-08,https://www.sec.gov/Archives/edgar/data/1003078/0001003078-20-000180.txt,False
87,1003078,MSC INDUSTRIAL DIRECT CO INC,8-K,2020-08-11,https://www.sec.gov/Archives/edgar/data/1003078/0001003078-20-000186.txt,False
88,1003078,MSC INDUSTRIAL DIRECT CO INC,8-K,2020-08-31,https://www.sec.gov/Archives/edgar/data/1003078/0001003078-20-000222.txt,False
89,1003078,MSC INDUSTRIAL DIRECT CO INC,8-K,2020-09-08,https://www.sec.gov/Archives/edgar/data/1003078/0001003078-20-000230.txt,False
90,1003078,MSC INDUSTRIAL DIRECT CO INC,8-K,2020-09-10,https://www.sec.gov/Archives/edgar/data/1003078/0001003078-20-000237.txt,False
91,1003201,"MMA Capital Holdings, Inc.",8-K,2020-08-12,https://www.sec.gov/Archives/edgar/data/1003201/0001558370-20-010370.txt,False
92,1003201,"MMA Capital Holdings, Inc.",8-K,2020-08-17,https://www.sec.gov/Archives/edgar/data/1003201/0001558370-20-010708.txt,False
93,1003410,DUKE REALTY Ltd PARTNERSHIP/,8-K,2020-07-30,https://www.sec.gov/Archives/edgar/data/1003410/0000783280-20-000050.txt,False
94,1003410,DUKE REALTY Ltd PARTNERSHIP/,8-K,2020-08-24,https://www.sec.gov/Archives/edgar/data/1003410/0000783280-20-000058.txt,False
95,1003410,DUKE REALTY Ltd PARTNERSHIP/,8-K,2020-09-15,https://www.sec.gov/Archives/edgar/data/1003410/0000783280-20-000061.txt,False
96,1003509,AMERICAN EXPRESS CREDIT ACCOUNT MASTER TRUST,8-K,2020-09-30,https://www.sec.gov/Archives/edgar/data/1003509/0001193125-20-259079.txt,False
97,100378,TWIN DISC INC,8-K,2020-07-28,https://www.sec.gov/Archives/edgar/data/100378/0001437749-20-015825.txt,True
98,100378,TWIN DISC INC,8-K,2020-08-07,https://www.sec.gov/Archives/edgar/data/100378/0001437749-20-016969.txt,False
99,100378,TWIN DISC INC,8-K,2020-08-12,https://www.sec.gov/Archives/edgar/data/100378/0001437749-20-017663.txt,False
100,1004155,SOUTHERN Co GAS,8-K,2020-07-30,https://www.sec.gov/Archives/edgar/data/1004155/0000092122-20-000059.txt,False
101,1004155,SOUTHERN Co GAS,8-K,2020-08-21,https://www.sec.gov/Archives/edgar/data/1004155/0001004155-20-000010.txt,False
102,1004434,"AFFILIATED MANAGERS GROUP, INC.",8-K,2020-07-24,https://www.sec.gov/Archives/edgar/data/1004434/0001193125-20-198563.txt,False
103,1004434,"AFFILIATED MANAGERS GROUP, INC.",8-K,2020-07-27,https://www.sec.gov/Archives/edgar/data/1004434/0001004434-20-000024.txt,False
104,1004434,"AFFILIATED MANAGERS GROUP, INC.",8-K,2020-08-03,https://www.sec.gov/Archives/edgar/data/1004434/0001193125-20-207392.txt,False
105,1004434,"AFFILIATED MANAGERS GROUP, INC.",8-K,2020-08-03,https://www.sec.gov/Archives/edgar/data/1004434/0001193125-20-208138.txt,False
106,1004434,"AFFILIATED MANAGERS GROUP, INC.",8-K,2020-09-23,https://www.sec.gov/Archives/edgar/data/1004434/0001193125-20-252331.txt,False
107,1004702,OCEANFIRST FINANCIAL CORP,8-K,2020-07-24,https://www.sec.gov/Archives/edgar/data/1004702/0001004702-20-000132.txt,False
108,1004702,OCEANFIRST FINANCIAL CORP,8-K,2020-07-24,https://www.sec.gov/Archives/edgar/data/1004702/0001004702-20-000134.txt,False
109,1004702,OCEANFIRST FINANCIAL CORP,8-K,2020-09-09,https://www.sec.gov/Archives/edgar/data/1004702/0001004702-20-000143.txt,False
110,1004702,OCEANFIRST FINANCIAL CORP,8-K,2020-09-24,https://www.sec.gov/Archives/edgar/data/1004702/0001004702-20-000146.txt,False
111,1004724,"REGIONAL HEALTH PROPERTIES, INC",8-K,2020-07-01,https://www.sec.gov/Archives/edgar/data/1004724/0001564590-20-031506.txt,False
112,1004724,"REGIONAL HEALTH PROPERTIES, INC",8-K,2020-07-29,https://www.sec.gov/Archives/edgar/data/1004724/0001564590-20-034305.txt,False
113,1004724,"REGIONAL HEALTH PROPERTIES, INC",8-K,2020-08-20,https://www.sec.gov/Archives/edgar/data/1004724/0001564590-20-040809.txt,False
114,1004724,"REGIONAL HEALTH PROPERTIES, INC",8-K,2020-09-24,https://www.sec.gov/Archives/edgar/data/1004724/0001564590-20-044539.txt,False
115,10048,BARNWELL INDUSTRIES INC,8-K,2020-07-13,https://www.sec.gov/Archives/edgar/data/10048/0001140361-20-015843.txt,False
116,10048,BARNWELL INDUSTRIES INC,8-K,2020-08-11,https://www.sec.gov/Archives/edgar/data/10048/0000899681-20-000034.txt,False
117,100493,"TYSON FOODS, INC.",8-K,2020-08-03,https://www.sec.gov/Archives/edgar/data/100493/0000100493-20-000102.txt,False
118,1004980,PG&E Corp,8-K,2020-07-02,https://www.sec.gov/Archives/edgar/data/1004980/0001193125-20-185803.txt,True
119,1004980,PG&E Corp,8-K,2020-07-07,https://www.sec.gov/Archives/edgar/data/1004980/0000950157-20-000860.txt,False
120,1004980,PG&E Corp,8-K,2020-07-17,https://www.sec.gov/Archives/edgar/data/1004980/0000950157-20-000912.txt,False
121,1004980,PG&E Corp,8-K,2020-07-30,https://www.sec.gov/Archives/edgar/data/1004980/0000950157-20-000943.txt,False
122,1004980,PG&E Corp,8-K,2020-07-30,https://www.sec.gov/Archives/edgar/data/1004980/0001004980-20-000047.txt,False
123,1004980,PG&E Corp,8-K,2020-08-03,https://www.sec.gov/Archives/edgar/data/1004980/0000950157-20-000970.txt,False
124,1004980,PG&E Corp,8-K,2020-08-04,https://www.sec.gov/Archives/edgar/data/1004980/0000950157-20-000975.txt,False
125,1004980,PG&E Corp,8-K,2020-08-19,https://www.sec.gov/Archives/edgar/data/1004980/0001004980-20-000051.txt,False
126,1004980,PG&E Corp,8-K,2020-08-20,https://www.sec.gov/Archives/edgar/data/1004980/0000950157-20-001015.txt,False
127,1004980,PG&E Corp,8-K,2020-09-01,https://www.sec.gov/Archives/edgar/data/1004980/0000950157-20-001041.txt,False
128,1004980,PG&E Corp,8-K,2020-09-17,https://www.sec.gov/Archives/edgar/data/1004980/0000950157-20-001117.txt,False
129,1004980,PG&E Corp,8-K,2020-09-22,https://www.sec.gov/Archives/edgar/data/1004980/0000950157-20-001140.txt,False
130,1004980,PG&E Corp,8-K,2020-09-28,https://www.sec.gov/Archives/edgar/data/1004980/0000950157-20-001197.txt,False
131,1004980,PG&E Corp,8-K,2020-09-30,https://www.sec.gov/Archives/edgar/data/1004980/0001193125-20-259632.txt,False
132,1004989,SPAR GROUP INC,8-K,2020-07-21,https://www.sec.gov/Archives/edgar/data/1004989/0001437749-20-015495.txt,False
133,1004989,SPAR GROUP INC,8-K,2020-07-31,https://www.sec.gov/Archives/edgar/data/1004989/0001437749-20-016113.txt,False
134,1004989,SPAR GROUP INC,8-K,2020-08-19,https://www.sec.gov/Archives/edgar/data/1004989/0001437749-20-018338.txt,False
135,1005011,"GRAPHIC PACKAGING INTERNATIONAL, LLC",8-K,2020-08-10,https://www.sec.gov/Archives/edgar/data/1005011/0001193125-20-215087.txt,False
136,1005011,"GRAPHIC PACKAGING INTERNATIONAL, LLC",8-K,2020-08-14,https://www.sec.gov/Archives/edgar/data/1005011/0001193125-20-219953.txt,False
137,1005011,"GRAPHIC PACKAGING INTERNATIONAL, LLC",8-K,2020-08-17,https://www.sec.gov/Archives/edgar/data/1005011/0001193125-20-222137.txt,False
138,1005011,"GRAPHIC PACKAGING INTERNATIONAL, LLC",8-K,2020-08-31,https://www.sec.gov/Archives/edgar/data/1005011/0001193125-20-235595.txt,False
139,1005101,CONCIERGE TECHNOLOGIES INC,8-K,2020-07-06,https://www.sec.gov/Archives/edgar/data/1005101/0001437749-20-014617.txt,False
140,1005101,CONCIERGE TECHNOLOGIES INC,8-K,2020-08-21,https://www.sec.gov/Archives/edgar/data/1005101/0001437749-20-018534.txt,False
141,1005101,CONCIERGE TECHNOLOGIES INC,8-K,2020-09-01,https://www.sec.gov/Archives/edgar/data/1005101/0001437749-20-019129.txt,False
142,100517,"United Airlines Holdings, Inc.",8-K,2020-07-02,https://www.sec.gov/Archives/edgar/data/100517/0001104659-20-080673.txt,True
143,100517,"United Airlines Holdings, Inc.",8-K,2020-07-07,https://www.sec.gov/Archives/edgar/data/100517/0001104659-20-081738.txt,False
144,100517,"United Airlines Holdings, Inc.",8-K,2020-07-08,https://www.sec.gov/Archives/edgar/data/100517/0001104659-20-082123.txt,False
145,100517,"United Airlines Holdings, Inc.",8-K,2020-07-21,https://www.sec.gov/Archives/edgar/data/100517/0000100517-20-000043.txt,False
146,100517,"United Airlines Holdings, Inc.",8-K,2020-08-28,https://www.sec.gov/Archives/edgar/data/100517/0001104659-20-100262.txt,False
147,100517,"United Airlines Holdings, Inc.",8-K,2020-09-09,https://www.sec.gov/Archives/edgar/data/100517/0001104659-20-103243.txt,False
148,100517,"United Airlines Holdings, Inc.",8-K,2020-09-18,https://www.sec.gov/Archives/edgar/data/100517/0001104659-20-106582.txt,False
149,100517,"United Airlines Holdings, Inc.",8-K,2020-09-30,https://www.sec.gov/Archives/edgar/data/100517/0001104659-20-110493.txt,True
150,1005210,SUBURBAN PROPANE PARTNERS LP,8-K,2020-07-23,https://www.sec.gov/Archives/edgar/data/1005210/0001564590-20-033138.txt,False
151,1005210,SUBURBAN PROPANE PARTNERS LP,8-K,2020-07-23,https://www.sec.gov/Archives/edgar/data/1005210/0001564590-20-033258.txt,False
152,1005210,SUBURBAN PROPANE PARTNERS LP,8-K,2020-08-06,https://www.sec.gov/Archives/edgar/data/1005210/0001564590-20-037258.txt,False
153,1005229,COLUMBUS MCKINNON CORP,8-K,2020-07-06,https://www.sec.gov/Archives/edgar/data/1005229/0001005229-20-000183.txt,False
154,1005229,COLUMBUS MCKINNON CORP,8-K,2020-07-20,https://www.sec.gov/Archives/edgar/data/1005229/0001005229-20-000186.txt,False
155,1005229,COLUMBUS MCKINNON CORP,8-K,2020-07-20,https://www.sec.gov/Archives/edgar/data/1005229/0001005229-20-000187.txt,False
156,1005229,COLUMBUS MCKINNON CORP,8-K,2020-07-30,https://www.sec.gov/Archives/edgar/data/1005229/0001005229-20-000242.txt,False
157,1005229,COLUMBUS MCKINNON CORP,8-K,2020-08-27,https://www.sec.gov/Archives/edgar/data/1005229/0001005229-20-000280.txt,True
158,1005229,COLUMBUS MCKINNON CORP,8-K,2020-08-31,https://www.sec.gov/Archives/edgar/data/1005229/0001005229-20-000286.txt,False
159,1005276,MOHEGAN TRIBAL GAMING AUTHORITY,8-K,2020-07-23,https://www.sec.gov/Archives/edgar/data/1005276/0001193125-20-197885.txt,False
160,1005284,UNIVERSAL DISPLAY CORP \PA\,8-K,2020-08-06,https://www.sec.gov/Archives/edgar/data/1005284/0001564590-20-037744.txt,False
161,1005286,LANDEC CORP \CA\,8-K,2020-07-17,https://www.sec.gov/Archives/edgar/data/1005286/0001628280-20-010369.txt,True
162,1005286,LANDEC CORP \CA\,8-K,2020-07-30,https://www.sec.gov/Archives/edgar/data/1005286/0001628280-20-010845.txt,False
163,1005286,LANDEC CORP \CA\,8-K,2020-08-11,https://www.sec.gov/Archives/edgar/data/1005286/0001628280-20-012441.txt,True
164,1005286,LANDEC CORP \CA\,8-K,2020-08-24,https://www.sec.gov/Archives/edgar/data/1005286/0001005286-20-000008.txt,False
165,1005286,LANDEC CORP \CA\,8-K,2020-08-25,https://www.sec.gov/Archives/edgar/data/1005286/0001005286-20-000013.txt,False
166,1005409,DIME COMMUNITY BANCSHARES INC,8-K,2020-07-02,https://www.sec.gov/Archives/edgar/data/1005409/0001104659-20-080045.txt,False
167,1005409,DIME COMMUNITY BANCSHARES INC,8-K,2020-07-06,https://www.sec.gov/Archives/edgar/data/1005409/0000943374-20-000372.txt,False
168,1005409,DIME COMMUNITY BANCSHARES INC,8-K,2020-07-24,https://www.sec.gov/Archives/edgar/data/1005409/0001140361-20-016638.txt,False
169,1005409,DIME COMMUNITY BANCSHARES INC,8-K,2020-07-28,https://www.sec.gov/Archives/edgar/data/1005409/0001140361-20-016882.txt,False
170,1005409,DIME COMMUNITY BANCSHARES INC,8-K,2020-07-29,https://www.sec.gov/Archives/edgar/data/1005409/0001140361-20-016893.txt,False
171,1005409,DIME COMMUNITY BANCSHARES INC,8-K,2020-09-15,https://www.sec.gov/Archives/edgar/data/1005409/0001140361-20-020464.txt,False
172,1005409,DIME COMMUNITY BANCSHARES INC,8-K,2020-09-17,https://www.sec.gov/Archives/edgar/data/1005409/0000943374-20-000484.txt,False
173,1005757,CSG SYSTEMS INTERNATIONAL INC,8-K,2020-08-05,https://www.sec.gov/Archives/edgar/data/1005757/0001564590-20-036800.txt,False
174,1005757,CSG SYSTEMS INTERNATIONAL INC,8-K,2020-08-31,https://www.sec.gov/Archives/edgar/data/1005757/0001564590-20-041893.txt,False
175,1005817,TOMPKINS FINANCIAL CORP,8-K,2020-07-24,https://www.sec.gov/Archives/edgar/data/1005817/0001387131-20-006659.txt,False
176,100591,ARGAN INC,8-K,2020-09-10,https://www.sec.gov/Archives/edgar/data/100591/0001558370-20-011107.txt,False
177,100591,ARGAN INC,8-K,2020-09-30,https://www.sec.gov/Archives/edgar/data/100591/0001558370-20-011333.txt,False
178,1006045,IRIDEX CORP,8-K,2020-08-06,https://www.sec.gov/Archives/edgar/data/1006045/0001564590-20-037750.txt,False
179,1006281,"Protalix BioTherapeutics, Inc.",8-K,2020-08-10,https://www.sec.gov/Archives/edgar/data/1006281/0001104659-20-092367.txt,False
180,1006281,"Protalix BioTherapeutics, Inc.",8-K,2020-08-11,https://www.sec.gov/Archives/edgar/data/1006281/0001104659-20-092996.txt,False
181,1006281,"Protalix BioTherapeutics, Inc.",8-K,2020-09-08,https://www.sec.gov/Archives/edgar/data/1006281/0001104659-20-102834.txt,False
182,1006655,EVOLUTION PETROLEUM CORP,8-K,2020-08-21,https://www.sec.gov/Archives/edgar/data/1006655/0001628280-20-012976.txt,False
183,1006655,EVOLUTION PETROLEUM CORP,8-K,2020-09-11,https://www.sec.gov/Archives/edgar/data/1006655/0001006655-20-000017.txt,False
184,1006830,CONSUMERS BANCORP INC /OH/,8-K,2020-08-06,https://www.sec.gov/Archives/edgar/data/1006830/0001437749-20-016921.txt,False
185,1006830,CONSUMERS BANCORP INC /OH/,8-K,2020-08-17,https://www.sec.gov/Archives/edgar/data/1006830/0001437749-20-018095.txt,False
186,1006830,CONSUMERS BANCORP INC /OH/,8-K,2020-09-10,https://www.sec.gov/Archives/edgar/data/1006830/0001437749-20-019566.txt,False
187,1006837,"HC2 HOLDINGS, INC.",8-K,2020-07-01,https://www.sec.gov/Archives/edgar/data/1006837/0001006837-20-000111.txt,False
188,1006837,"HC2 HOLDINGS, INC.",8-K,2020-07-06,https://www.sec.gov/Archives/edgar/data/1006837/0001006837-20-000119.txt,False
189,1006837,"HC2 HOLDINGS, INC.",8-K,2020-07-08,https://www.sec.gov/Archives/edgar/data/1006837/0001006837-20-000125.txt,False
190,1006837,"HC2 HOLDINGS, INC.",8-K,2020-07-20,https://www.sec.gov/Archives/edgar/data/1006837/0001006837-20-000129.txt,False
191,1006837,"HC2 HOLDINGS, INC.",8-K,2020-07-31,https://www.sec.gov/Archives/edgar/data/1006837/0001006837-20-000136.txt,False
